Symbol,Particular,080-081Q3,080-081Q4,081-082Q1,081-082Q2,081-082Q3,081-082Q4,082-083Q1,082-083Q2,080-081Q2,082-083Q3,Date,Open,High,Low,Close,Percent Change,Volume,Turn Over,082-083Q4
GMLI,Asset Turnover TTM,,,,36.26 %,29.21 %,43.76 %,65.84 %,65.43 %,,64.52 %,,,,,,,,,
GMLI,EPS TTMYOY,,,,3.09-,4.88-,8.02-,3.78-,8.25166.99 %,,6.3129.47 %,,,,,,,,,
GMLI,BVPSYOY,,,,77.07-,103.36-,107.73-,106.08-,106.9138.72 %,,107.083.60 %,,,,,,,,,
GMLI,Net Profit Till QtrYOY,,,,1.16 Cr.-,2.74 Cr.-,6.02 Cr.-,70.85 Lac.-,1.33 Cr.14.42 %,,1.46 Cr.-46.83 %,,,,,,,,,
GMLI,Revenue Till QtrYOY,,,,12.55 Cr.-,20.68 Cr.-,47.08 Cr.-,13.10 Cr.-,27.51 Cr.119.16 %,,42.12 Cr.103.68 %,,,,,,,,,
GMLI,Net Profit TTMYOY,,,,2.32 Cr.-,3.66 Cr.-,6.02 Cr.-,2.83 Cr.-,6.19 Cr.166.99 %,,4.73 Cr.29.47 %,,,,,,,,,
GMLI,Revenue TTMYOY,,,,25.10 Cr.-,27.57 Cr.-,47.08 Cr.-,52.38 Cr.-,62.03 Cr.147.12 %,,68.52 Cr.148.56 %,,,,,,,,,
GRDBL,PE Ratio,,,103.5,429.0,228.0,102.4,107.8,133.2,,98.1,,,,,,,,,
GRDBL,PB Ratio,,,6.4,10.8,12.5,10.2,8.9,10.9,,10.1,,,,,,,,,
GRDBL,PS Ratio,,,7.1,12.4,14.7,13.1,11.2,13.8,,12.8,,,,,,,,,
GRDBL,ROE TTM,,,2.53 %,5.65 %,6.68 %,10.78 %,8.42 %,10.72 %,,12.17 %,,,,,,,,,
GRDBL,ROA TTM,,,0.28 %,0.60 %,0.68 %,1.07 %,0.81 %,1.03 %,,1.19 %,,,,,,,,,
GRDBL,Net Margin TTM,,,2.77 %,6.45 %,7.95 %,12.84 %,10.36 %,13.36 %,,15.90 %,,,,,,,,,
GRDBL,Asset Turnover TTM,,,10.14 %,9.26 %,8.52 %,8.30 %,7.82 %,7.74 %,,7.51 %,,,,,,,,,
GRDBL,EPS TTMYOY,,,2.50-65.03 %,5.6523.10 %,6.7959.48 %,11.2879.53 %,8.92257.36 %,11.65106.05 %,,13.5499.34 %,,,,,,,,,
GRDBL,BVPSYOY,,,99.603.60 %,103.496.75 %,105.276.67 %,113.0211.10 %,108.589.02 %,112.869.05 %,,116.8010.96 %,,,,,,,,,
GRDBL,Net Profit Till QtrYOY,,,-156.73 Lac.-,87.29 Lac.-30.73 %,2.13 Cr.17.43 %,6.94 Cr.79.53 %,-301.57 Lac.-,1.10 Cr.26.04 %,,3.52 Cr.65.56 %,,,,,,,,,
GRDBL,Revenue Till QtrYOY,,,13.69 Cr.-6.84 %,25.62 Cr.-8.95 %,38.81 Cr.-9.04 %,54.05 Cr.-4.28 %,12.68 Cr.-7.40 %,25.21 Cr.-1.60 %,,37.18 Cr.-4.21 %,,,,,,,,,
GRDBL,Net Profit TTMYOY,,,1.54 Cr.-65.03 %,3.48 Cr.23.10 %,4.18 Cr.59.48 %,6.94 Cr.79.53 %,5.49 Cr.257.36 %,7.17 Cr.106.05 %,,8.34 Cr.99.34 %,,,,,,,,,
GRDBL,Revenue TTMYOY,,,55.46 Cr.-0.34 %,53.95 Cr.-4.05 %,52.61 Cr.-7.91 %,54.05 Cr.-4.28 %,53.04 Cr.-4.38 %,53.64 Cr.-0.58 %,,52.42 Cr.-0.37 %,,,,,,,,,
GUFL,PE Ratio,,,89.2,74.4,-333.2,-568.8,-23.3,-25.5,,-70.3,,,,,,,,,
GUFL,PB Ratio,,,4.4,3.7,3.7,3.6,3.9,4.2,,3.4,,,,,,,,,
GUFL,PS Ratio,,,6.4,5.2,5.3,5.0,5.8,6.3,,6.6,,,,,,,,,
GUFL,ROE TTM,,,5.10 %,-,-,-,-,-,,5.06 %,,,,,,,,,
GUFL,ROA TTM,,,0.67 %,-0.14 %,-0.07 %,-1.14 %,-1.76 %,-0.58 %,,0.60 %,,,,,,,,,
GUFL,Net Margin TTM,,,7.12 %,-1.60 %,-0.88 %,-15.20 %,-24.74 %,-9.24 %,,9.26 %,,,,,,,,,
GUFL,Asset Turnover TTM,,,9.35 %,8.67 %,8.26 %,7.51 %,7.13 %,6.28 %,,6.46 %,,,,,,,,,
GUFL,EPS TTMYOY,,,8.24-61.36 %,-1.76-,-0.94-,-14.68-,-22.36-,-7.27-,,7.40-,,,,,,,,,
GUFL,BVPSYOY,,,165.49-1.33 %,156.74-2.73 %,148.65-2.38 %,142.45-11.68 %,134.18-18.92 %,148.65-5.16 %,,157.886.21 %,,,,,,,,,
GUFL,Net Profit Till QtrYOY,,,2.43 Cr.-60.64 %,-25.99 Lac.-,-621.82 Lac.-,"-1,273.95 Lac.-",-424.15 Lac.-,6.17 Cr.-,,12.95 Cr.-,,,,,,,,,
GUFL,Revenue Till QtrYOY,,,24.98 Cr.-10.50 %,46.89 Cr.-14.19 %,66.01 Cr.-14.81 %,83.81 Cr.-18.94 %,19.61 Cr.-21.49 %,31.44 Cr.-32.95 %,,51.59 Cr.-21.85 %,,,,,,,,,
GUFL,Net Profit TTMYOY,,,7.15 Cr.-61.36 %,-152.66 Lac.-,-81.19 Lac.-,"-1,273.95 Lac.-","-1,940.90 Lac.-",-631.39 Lac.-,,6.43 Cr.-,,,,,,,,,
GUFL,Revenue TTMYOY,,,100.46 Cr.158.80 %,95.64 Cr.153.67 %,91.92 Cr.170.68 %,83.81 Cr.-18.94 %,78.44 Cr.-21.92 %,68.36 Cr.-28.53 %,,69.39 Cr.-24.51 %,,,,,,,,,
GVL,PE Ratio,,70.4,121.1,85.7,71.3,48.4,46.0,36.9,,34.7,,,,,,,,,
GVL,PB Ratio,,5.4,5.2,4.9,4.1,4.9,4.7,4.0,,3.9,,,,,,,,,
GVL,PS Ratio,,12.9,12.4,12.1,10.1,11.7,11.1,10.2,,10.3,,,,,,,,,
GVL,ROE TTM,,4.26 %,4.30 %,6.00 %,7.12 %,10.38 %,11.67 %,12.06 %,,12.47 %,,,,,,,,,
GVL,ROA TTM,,1.31 %,1.35 %,1.92 %,2.33 %,3.46 %,4.07 %,4.38 %,,4.68 %,,,,,,,,,
GVL,Net Margin TTM,,10.20 %,10.37 %,14.09 %,16.73 %,24.07 %,27.85 %,29.52 %,,31.36 %,,,,,,,,,
GVL,Asset Turnover TTM,,12.84 %,13.05 %,13.65 %,13.90 %,14.39 %,14.61 %,14.82 %,,14.93 %,,,,,,,,,
GVL,EPS TTMYOY,,4.39-52.75 %,4.52-66.28 %,6.39-31.29 %,7.68-5.04 %,11.34158.45 %,13.19191.65 %,14.03119.37 %,,14.8593.49 %,,,,,,,,,
GVL,BVPSYOY,,101.644.28 %,108.183.73 %,112.035.56 %,112.016.85 %,112.0010.19 %,120.8111.67 %,124.9711.55 %,,125.7712.29 %,,,,,,,,,
GVL,Net Profit Till QtrYOY,,15.08 Cr.-52.75 %,23.93 Cr.1.98 %,37.42 Cr.22.64 %,37.35 Cr.43.43 %,38.96 Cr.158.45 %,30.29 Cr.26.57 %,46.67 Cr.24.74 %,,49.44 Cr.32.37 %,,,,,,,,,
GVL,Revenue Till QtrYOY,,147.76 Cr.-4.33 %,56.78 Cr.3.77 %,99.80 Cr.8.99 %,128.65 Cr.8.40 %,161.89 Cr.9.56 %,57.61 Cr.1.46 %,101.27 Cr.1.47 %,,129.57 Cr.0.72 %,,,,,,,,,
GVL,Net Profit TTMYOY,,15.08 Cr.-52.75 %,15.54 Cr.-66.28 %,21.98 Cr.-31.29 %,26.39 Cr.-5.04 %,38.96 Cr.158.45 %,45.32 Cr.191.65 %,48.22 Cr.119.37 %,,51.05 Cr.93.49 %,,,,,,,,,
GVL,Revenue TTMYOY,,147.76 Cr.57.53 %,149.82 Cr.30.58 %,155.99 Cr.1.74 %,157.73 Cr.4.36 %,161.89 Cr.9.56 %,162.72 Cr.8.61 %,163.36 Cr.4.72 %,,162.81 Cr.3.22 %,,,,,,,,,
HATHY,PE Ratio,,424.6,363.6,312.8,769.8,539.3,444.3,329.8,,726.0,,,,,,,,,
HATHY,PB Ratio,,21.3,17.8,18.5,16.7,16.4,13.5,19.5,,15.8,,,,,,,,,
HATHY,PS Ratio,,136.1,130.8,142.0,290.0,177.2,146.1,149.7,,273.6,,,,,,,,,
HATHY,ROE TTM,,4.19 %,4.89 %,5.17 %,2.32 %,3.08 %,1.61 %,3.25 %,,2.25 %,,,,,,,,,
HATHY,ROA TTM,,3.32 %,4.11 %,4.04 %,1.81 %,2.38 %,1.24 %,2.52 %,,1.76 %,,,,,,,,,
HATHY,Net Margin TTM,,32.34 %,35.98 %,37.15 %,37.69 %,32.89 %,21.84 %,28.92 %,,22.74 %,,,,,,,,,
HATHY,Asset Turnover TTM,,10.27 %,11.43 %,10.89 %,4.79 %,7.25 %,5.70 %,8.72 %,,7.73 %,,,,,,,,,
HATHY,EPS TTMYOY,,2.65-,3.2563.01 %,3.31-,1.52-51.79 %,2.05-22.67 %,1.08-66.68 %,2.19-33.75 %,,1.520.15 %,,,,,,,,,
HATHY,BVPSYOY,,63.20-,66.5812.45 %,65.326.13 %,69.9311.00 %,67.306.49 %,66.640.10 %,67.383.16 %,,67.44-3.56 %,,,,,,,,,
HATHY,Net Profit Till QtrYOY,,8.40 Cr.-,3.50 Cr.121.18 %,1.49 Cr.-,3.93 Cr.-47.67 %,6.49 Cr.-22.67 %,44.23 Lac.-87.36 %,1.94 Cr.30.30 %,,2.26 Cr.-42.42 %,,,,,,,,,
HATHY,Revenue Till QtrYOY,,25.97 Cr.-,4.89 Cr.123.10 %,5.61 Cr.67.18 %,10.21 Cr.-56.34 %,19.75 Cr.-23.97 %,88.14 Lac.-81.97 %,9.88 Cr.76.17 %,,11.70 Cr.14.58 %,,,,,,,,,
HATHY,Net Profit TTMYOY,,8.40 Cr.-,10.32 Cr.63.01 %,10.49 Cr.-,4.82 Cr.-51.79 %,6.49 Cr.-22.67 %,3.44 Cr.-66.68 %,6.95 Cr.-33.75 %,,4.83 Cr.0.15 %,,,,,,,,,
HATHY,Revenue TTMYOY,,25.97 Cr.-,28.67 Cr.227.13 %,28.23 Cr.320.60 %,12.79 Cr.-58.97 %,19.75 Cr.-23.97 %,15.74 Cr.-45.09 %,24.02 Cr.-14.90 %,,21.24 Cr.66.01 %,,,,,,,,,
HBL,PE Ratio,,,22.6,19.6,17.4,31.1,29.3,34.0,,36.3,,,,,,,,,
HBL,PB Ratio,,,1.5,1.3,1.3,1.2,1.1,1.1,,1.2,,,,,,,,,
HBL,PS Ratio,,,1.7,1.5,1.6,1.7,1.7,1.8,,1.9,,,,,,,,,
HBL,ROE TTM,,,6.79 %,7.67 %,3.70 %,3.97 %,3.87 %,3.34 %,,4.59 %,,,,,,,,,
HBL,ROA TTM,,,0.69 %,0.77 %,0.38 %,0.41 %,0.39 %,0.34 %,,0.57 %,,,,,,,,,
HBL,Net Margin TTM,,,7.44 %,8.95 %,4.67 %,5.46 %,5.65 %,5.17 %,,7.40 %,,,,,,,,,
HBL,Asset Turnover TTM,,,9.28 %,8.66 %,8.05 %,7.45 %,6.99 %,6.57 %,,7.66 %,,,,,,,,,
HBL,EPS TTMYOY,,,11.11-33.82 %,12.63-25.23 %,6.16-60.01 %,6.70-46.71 %,6.59-40.64 %,5.70-54.91 %,,7.8627.71 %,,,,,,,,,
HBL,BVPSYOY,,,172.325.52 %,168.908.59 %,164.424.40 %,167.90-1.03 %,177.633.08 %,174.233.16 %,,171.964.59 %,,,,,,,,,
HBL,Net Profit Till QtrYOY,,,72.64 Cr.-31.22 %,151.88 Cr.0.98 %,50.00 Cr.-74.33 %,151.25 Cr.-46.71 %,70.29 Cr.-3.24 %,129.27 Cr.-14.89 %,,76.25 Cr.52.49 %,,,,,,,,,
HBL,Revenue Till QtrYOY,,,758.14 Cr.-19.62 %,"1,464.28 Cr.-20.18 %","2,101.09 Cr.-21.64 %","2,770.08 Cr.-22.14 %",622.44 Cr.-17.90 %,"1,181.18 Cr.-19.33 %",,"1,728.24 Cr.-17.75 %",,,,,,,,,
HBL,Net Profit TTMYOY,,,250.83 Cr.-33.82 %,285.28 Cr.-25.23 %,138.99 Cr.-60.01 %,151.25 Cr.-46.71 %,148.90 Cr.-40.64 %,128.64 Cr.-54.91 %,,177.50 Cr.27.71 %,,,,,,,,,
HBL,Revenue TTMYOY,,,"3,372.66 Cr.2.62 %","3,187.62 Cr.-11.77 %","2,977.68 Cr.-18.64 %","2,770.08 Cr.-22.14 %","2,634.38 Cr.-21.89 %","2,486.98 Cr.-21.98 %",,"2,397.23 Cr.-19.49 %",,,,,,,,,
HDHPC,PE Ratio,,,523.2,58.4,104.1,-140.2,-120.2,-200.4,,-96.0,,,,,,,,,
HDHPC,PB Ratio,,,2.7,2.6,2.7,2.7,2.3,2.7,,2.9,,,,,,,,,
HDHPC,PS Ratio,,,53.7,43.6,65.4,48.1,41.2,40.5,,43.3,,,,,,,,,
HDHPC,ROE TTM,,,4.47 %,2.56 %,-,-,-,-,,-,,,,,,,,,
HDHPC,ROA TTM,,,4.14 %,2.37 %,-3.85 %,-1.73 %,-1.25 %,-2.76 %,,-3.65 %,,,,,,,,,
HDHPC,Net Margin TTM,,,74.68 %,62.88 %,-106.63 %,-34.28 %,-20.08 %,-44.76 %,,-70.15 %,,,,,,,,,
HDHPC,Asset Turnover TTM,,,5.54 %,3.77 %,3.61 %,5.03 %,6.23 %,6.16 %,,5.21 %,,,,,,,,,
HDHPC,EPS TTMYOY,,,3.43-,1.97-,-3.22-,-1.44-,-1.05-,-2.30-,,-3.05-,,,,,,,,,
HDHPC,BVPSYOY,,,77.784.72 %,76.072.46 %,75.73-4.23 %,75.92-2.15 %,77.950.22 %,75.21-1.13 %,,74.09-2.16 %,,,,,,,,,
HDHPC,Net Profit Till QtrYOY,,,52.57 Lac.-,-363.98 Lac.-,-465.74 Lac.-,-403.56 Lac.-,1.63 Cr.209.81 %,-604.94 Lac.-,,-916.00 Lac.-,,,,,,,,,
HDHPC,Revenue Till QtrYOY,,,4.13 Cr.68.70 %,4.33 Cr.-35.48 %,6.56 Cr.-29.14 %,11.77 Cr.5.42 %,6.96 Cr.68.73 %,6.96 Cr.60.69 %,,6.96 Cr.6.10 %,,,,,,,,,
HDHPC,Net Profit TTMYOY,,,9.59 Cr.-,5.52 Cr.-,-902.96 Lac.-,-403.56 Lac.-,-293.27 Lac.-,-644.52 Lac.-,,-853.83 Lac.-,,,,,,,,,
HDHPC,Revenue TTMYOY,,,12.85 Cr.105.57 %,8.78 Cr.0.81 %,8.47 Cr.-24.77 %,11.77 Cr.5.42 %,14.61 Cr.13.71 %,14.40 Cr.63.95 %,,12.17 Cr.43.73 %,,,,,,,,,
HDL,PE Ratio,,140.9,107.7,83.1,63.6,46.9,49.1,50.3,,39.7,,,,,,,,,
HDL,PB Ratio,,12.9,11.4,10.4,10.4,10.4,9.8,10.0,,8.7,,,,,,,,,
HDL,PS Ratio,,10.3,9.2,7.9,7.1,6.1,6.1,6.3,,5.7,,,,,,,,,
HDL,ROE TTM,,10.69 %,13.36 %,17.60 %,24.92 %,25.53 %,21.57 %,24.34 %,,24.54 %,,,,,,,,,
HDL,ROA TTM,,9.31 %,11.35 %,14.78 %,21.13 %,21.98 %,18.36 %,20.95 %,,21.06 %,,,,,,,,,
HDL,Net Margin TTM,,8.50 %,9.57 %,11.24 %,13.03 %,13.24 %,12.44 %,13.47 %,,14.09 %,,,,,,,,,
HDL,Asset Turnover TTM,,109.59 %,118.69 %,131.48 %,162.18 %,166.06 %,147.63 %,155.60 %,,149.51 %,,,,,,,,,
HDL,EPS TTMYOY,,9.57-46.52 %,12.11-18.71 %,16.1112.24 %,23.91200.12 %,25.85170.01 %,22.9089.08 %,27.0367.71 %,,28.8920.80 %,,,,,,,,,
HDL,BVPSYOY,,90.65-0.28 %,96.592.95 %,98.3414.99 %,107.4023.75 %,113.2024.87 %,115.3319.41 %,120.8722.92 %,,131.8022.72 %,,,,,,,,,
HDL,Net Profit Till QtrYOY,,35.31 Cr.-46.52 %,19.89 Cr.89.04 %,40.49 Cr.147.42 %,73.92 Cr.251.32 %,95.33 Cr.170.01 %,9.03 Cr.-54.61 %,44.84 Cr.10.73 %,,85.13 Cr.15.16 %,,,,,,,,,
HDL,Revenue Till QtrYOY,,415.52 Cr.-34.97 %,148.66 Cr.52.97 %,303.22 Cr.59.69 %,535.84 Cr.95.27 %,720.12 Cr.73.30 %,107.58 Cr.-27.63 %,323.31 Cr.6.62 %,,571.92 Cr.6.73 %,,,,,,,,,
HDL,Net Profit TTMYOY,,35.31 Cr.-46.52 %,44.67 Cr.-18.71 %,59.43 Cr.12.24 %,88.19 Cr.200.12 %,95.33 Cr.170.01 %,84.47 Cr.89.08 %,99.67 Cr.67.71 %,,106.53 Cr.20.80 %,,,,,,,,,
HDL,Revenue TTMYOY,,415.52 Cr.-34.97 %,467.00 Cr.-21.90 %,528.87 Cr.-4.20 %,676.95 Cr.69.06 %,720.12 Cr.73.30 %,679.03 Cr.45.40 %,740.20 Cr.39.96 %,,756.19 Cr.11.71 %,,,,,,,,,
HEI,PE Ratio,,25.2,25.1,23.7,22.3,26.8,22.7,35.5,,37.1,,,,,,,,,
HEI,PB Ratio,,4.2,4.1,3.1,2.8,2.7,2.3,2.5,,2.6,,,,,,,,,
HEI,PS Ratio,,6.1,6.0,4.4,3.1,3.5,3.0,3.4,,3.6,,,,,,,,,
HEI,ROE TTM,,14.75 %,14.52 %,13.27 %,7.94 %,10.50 %,6.94 %,7.52 %,,6.01 %,,,,,,,,,
HEI,ROA TTM,,7.51 %,7.07 %,6.70 %,4.12 %,5.38 %,3.38 %,3.54 %,,2.76 %,,,,,,,,,
HEI,Net Margin TTM,,19.20 %,18.43 %,14.10 %,9.44 %,13.00 %,9.72 %,9.18 %,,7.41 %,,,,,,,,,
HEI,Asset Turnover TTM,,39.11 %,38.36 %,47.54 %,43.60 %,41.38 %,34.77 %,38.61 %,,37.31 %,,,,,,,,,
HEI,EPS TTMYOY,,26.7266.73 %,27.2263.53 %,25.7436.22 %,15.75-49.28 %,21.29-20.30 %,14.27-47.58 %,15.53-39.67 %,,12.42-21.14 %,,,,,,,,,
HEI,BVPSYOY,,191.8410.45 %,205.4119.16 %,204.8314.19 %,201.466.87 %,210.349.65 %,205.960.27 %,209.672.36 %,,205.281.90 %,,,,,,,,,
HEI,Net Profit Till QtrYOY,,66.79 Cr.66.73 %,6.62 Cr.23.72 %,15.99 Cr.-13.28 %,33.24 Cr.-45.20 %,53.23 Cr.-20.30 %,"-1,093.37 Lac.-",1.58 Cr.-90.15 %,,11.06 Cr.-66.73 %,,,,,,,,,
HEI,Revenue Till QtrYOY,,347.82 Cr.3.71 %,75.50 Cr.39.62 %,168.62 Cr.180.27 %,286.16 Cr.32.01 %,409.53 Cr.17.74 %,32.93 Cr.-56.38 %,182.09 Cr.7.99 %,,295.89 Cr.3.40 %,,,,,,,,,
HEI,Net Profit TTMYOY,,66.79 Cr.66.73 %,68.06 Cr.63.53 %,64.35 Cr.36.22 %,39.38 Cr.-49.28 %,53.23 Cr.-20.30 %,35.68 Cr.-47.58 %,38.82 Cr.-39.67 %,,31.05 Cr.-21.14 %,,,,,,,,,
HEI,Revenue TTMYOY,,347.82 Cr.3.71 %,369.25 Cr.16.77 %,456.28 Cr.86.43 %,417.21 Cr.29.29 %,409.53 Cr.17.74 %,366.96 Cr.-0.62 %,423.00 Cr.-7.29 %,,419.26 Cr.0.49 %,,,,,,,,,
HHL,PE Ratio,,-54.5,"-1,422.6",110.1,86.1,59.4,52.7,57.7,,55.9,,,,,,,,,
HHL,PB Ratio,,7.0,6.8,7.8,6.1,4.8,4.3,4.3,,4.5,,,,,,,,,
HHL,PS Ratio,,69.7,72.5,34.1,26.7,12.1,10.8,11.6,,12.6,,,,,,,,,
HHL,ROE TTM,,-,1.60 %,7.37 %,8.53 %,8.35 %,7.67 %,8.47 %,,8.30 %,,,,,,,,,
HHL,ROA TTM,,-0.16 %,0.53 %,2.52 %,2.99 %,3.00 %,2.84 %,3.23 %,,3.24 %,,,,,,,,,
HHL,Net Margin TTM,,-5.10 %,15.40 %,30.96 %,25.68 %,20.41 %,19.66 %,21.97 %,,22.19 %,,,,,,,,,
HHL,Asset Turnover TTM,,3.06 %,3.47 %,8.15 %,11.63 %,14.68 %,14.46 %,14.69 %,,14.59 %,,,,,,,,,
HHL,EPS TTMYOY,,-0.34-,1.17-92.98 %,5.47-,6.41-,6.37-,5.99411.34 %,6.7423.34 %,,6.724.95 %,,,,,,,,,
HHL,BVPSYOY,,72.181.31 %,75.794.06 %,77.125.05 %,77.967.50 %,78.478.71 %,81.287.23 %,83.358.08 %,,84.177.97 %,,,,,,,,,
HHL,Net Profit Till QtrYOY,,-37.72 Lac.-,4.05 Cr.69.50 %,5.50 Cr.-,6.42 Cr.-,6.98 Cr.-,3.63 Cr.-10.27 %,5.90 Cr.7.36 %,,6.81 Cr.6.01 %,,,,,,,,,
HHL,Revenue Till QtrYOY,,7.40 Cr.3.08 %,11.46 Cr.8.86 %,19.30 Cr.161.93 %,26.46 Cr.304.60 %,34.18 Cr.362.04 %,10.66 Cr.-6.99 %,18.71 Cr.-3.05 %,,25.45 Cr.-3.80 %,,,,,,,,,
HHL,Net Profit TTMYOY,,-37.72 Lac.-,1.28 Cr.-92.98 %,5.99 Cr.-,7.02 Cr.-,6.98 Cr.-,6.56 Cr.411.34 %,7.38 Cr.23.34 %,,7.36 Cr.4.95 %,,,,,,,,,
HHL,Revenue TTMYOY,,7.40 Cr.3.08 %,8.33 Cr.1.15 %,19.33 Cr.32.89 %,27.32 Cr.241.42 %,34.18 Cr.362.04 %,33.38 Cr.300.71 %,33.59 Cr.73.78 %,,33.18 Cr.21.45 %,,,,,,,,,
HIDCL,PE Ratio,,46.8,43.6,46.6,60.1,64.9,65.7,73.3,,80.0,,,,,,,,,
HIDCL,PB Ratio,,2.7,2.4,2.2,2.6,2.5,2.3,2.3,,2.4,,,,,,,,,
HIDCL,PS Ratio,,31.0,29.3,31.2,40.2,43.3,44.7,50.1,,55.9,,,,,,,,,
HIDCL,ROE TTM,,5.76 %,5.17 %,4.58 %,3.99 %,3.49 %,3.15 %,3.03 %,,2.81 %,,,,,,,,,
HIDCL,ROA TTM,,5.59 %,5.02 %,4.45 %,4.90 %,4.27 %,3.84 %,3.69 %,,3.43 %,,,,,,,,,
HIDCL,Net Margin TTM,,67.09 %,66.91 %,66.94 %,66.73 %,68.03 %,68.51 %,71.64 %,,70.28 %,,,,,,,,,
HIDCL,Asset Turnover TTM,,8.33 %,7.51 %,6.65 %,7.35 %,6.28 %,5.61 %,5.15 %,,4.88 %,,,,,,,,,
HIDCL,EPS TTMYOY,,5.834.98 %,5.41-6.29 %,4.90-16.36 %,4.38-25.45 %,3.91-32.98 %,3.59-33.67 %,3.43-30.16 %,,3.18-27.46 %,,,,,,,,,
HIDCL,BVPSYOY,,104.565.58 %,116.3715.77 %,112.4613.66 %,113.0810.22 %,113.338.39 %,113.84-2.17 %,112.02-0.39 %,,112.61-0.42 %,,,,,,,,,
HIDCL,Net Profit Till QtrYOY,,145.31 Cr.4.98 %,27.38 Cr.-27.76 %,52.22 Cr.-30.62 %,72.90 Cr.-33.15 %,97.39 Cr.-32.98 %,19.40 Cr.-29.15 %,40.22 Cr.-22.98 %,,54.70 Cr.-24.97 %,,,,,,,,,
HIDCL,Revenue Till QtrYOY,,216.59 Cr.-0.37 %,41.63 Cr.-26.66 %,78.25 Cr.-30.25 %,109.32 Cr.-32.66 %,143.16 Cr.-33.90 %,28.97 Cr.-30.41 %,54.29 Cr.-30.62 %,,78.84 Cr.-27.88 %,,,,,,,,,
HIDCL,Net Profit TTMYOY,,145.31 Cr.4.98 %,134.79 Cr.-6.29 %,122.26 Cr.-16.36 %,109.16 Cr.-25.45 %,97.39 Cr.-32.98 %,89.41 Cr.-33.67 %,85.39 Cr.-30.16 %,,79.19 Cr.-27.46 %,,,,,,,,,
HIDCL,Revenue TTMYOY,,216.59 Cr.-0.37 %,201.45 Cr.-9.62 %,182.65 Cr.-18.75 %,163.58 Cr.-25.96 %,143.16 Cr.-33.90 %,130.50 Cr.-35.22 %,119.20 Cr.-34.74 %,,112.68 Cr.-31.11 %,,,,,,,,,
HLBSL,PE Ratio,,,156.7,115.6,61.4,36.8,30.8,31.5,,27.2,,,,,,,,,28.6
HLBSL,PB Ratio,,,6.5,6.8,6.0,6.2,5.2,5.7,,5.3,,,,,,,,,4.8
HLBSL,PS Ratio,,,5.2,5.5,4.8,5.2,4.3,4.6,,4.4,,,,,,,,,4.3
HLBSL,ROE TTM,,,4.27 %,6.01 %,10.32 %,18.48 %,19.29 %,20.78 %,,21.45 %,,,,,,,,,18.35 %
HLBSL,ROA TTM,,,0.43 %,0.57 %,0.98 %,1.75 %,1.77 %,1.92 %,,2.09 %,,,,,,,,,1.81 %
HLBSL,Net Margin TTM,,,3.31 %,4.77 %,7.89 %,14.00 %,14.54 %,16.01 %,,16.88 %,,,,,,,,,14.99 %
HLBSL,Asset Turnover TTM,,,12.92 %,12.04 %,12.43 %,12.51 %,12.19 %,11.97 %,,12.39 %,,,,,,,,,12.07 %
HLBSL,EPS TTMYOY,,,5.85117.63 %,8.31291.37 %,14.55145.61 %,"26.911,115.50 %",29.02395.83 %,32.38289.52 %,,34.99140.38 %,,,,,,,,,31.2616.17 %
HLBSL,BVPSYOY,,,140.363.94 %,141.443.90 %,149.318.29 %,160.6017.79 %,160.3014.21 %,167.3518.32 %,,178.0019.22 %,,,,,,,,,185.5315.52 %
HLBSL,Net Profit Till QtrYOY,,,"1.35 Cr.1,142.31 %",2.61 Cr.395.69 %,5.35 Cr.369.32 %,"9.18 Cr.1,115.50 %",2.07 Cr.53.40 %,4.47 Cr.71.67 %,,8.11 Cr.51.53 %,,,,,,,,,10.66 Cr.16.17 %
HLBSL,Revenue Till QtrYOY,,,14.66 Cr.-15.57 %,30.43 Cr.-10.62 %,47.12 Cr.-0.22 %,65.55 Cr.4.05 %,17.20 Cr.17.27 %,33.88 Cr.11.34 %,,52.28 Cr.10.94 %,,,,,,,,,71.14 Cr.8.53 %
HLBSL,Net Profit TTMYOY,,,2.00 Cr.117.63 %,2.84 Cr.291.37 %,4.96 Cr.145.61 %,"9.18 Cr.1,115.50 %",9.90 Cr.395.83 %,11.05 Cr.289.52 %,,11.93 Cr.140.38 %,,,,,,,,,10.66 Cr.16.17 %
HLBSL,Revenue TTMYOY,,,60.30 Cr.-6.22 %,59.39 Cr.-10.27 %,62.90 Cr.-1.71 %,65.55 Cr.4.05 %,68.08 Cr.12.91 %,69.00 Cr.16.19 %,,70.71 Cr.12.41 %,,,,,,,,,71.14 Cr.8.53 %
HLI,PE Ratio,,78.6,62.6,60.7,57.2,54.7,62.2,69.2,,93.7,,,,,,,,,
HLI,PB Ratio,,4.6,3.9,3.5,3.6,3.5,3.3,3.4,,3.4,,,,,,,,,
HLI,PS Ratio,,2.8,2.4,2.4,1.8,2.2,1.9,1.9,,2.2,,,,,,,,,
HLI,ROE TTM,,6.26 %,6.35 %,6.44 %,6.41 %,5.21 %,4.60 %,3.73 %,,3.40 %,,,,,,,,,
HLI,ROA TTM,,0.89 %,0.86 %,0.85 %,0.82 %,0.64 %,0.54 %,0.41 %,,0.36 %,,,,,,,,,
HLI,Net Margin TTM,,3.82 %,3.92 %,3.20 %,4.00 %,3.10 %,2.68 %,2.68 %,,1.82 %,,,,,,,,,
